Notes,Census Region,Census Region Code,Sex,Sex Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Year,Year Code,Month,Month Code,Deaths,Population,Crude Rate,source_file,year_start,year_end
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2015,2015,"Jan., 2015",2015/01,114,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2015,2015,"Feb., 2015",2015/02,86,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2015,2015,"Mar., 2015",2015/03,91,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2015,2015,"Apr., 2015",2015/04,105,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2015,2015,"May, 2015",2015/05,108,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2015,2015,"Jun., 2015",2015/06,99,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2015,2015,"Jul., 2015",2015/07,96,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2015,2015,"Aug., 2015",2015/08,109,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2015,2015,"Sep., 2015",2015/09,107,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2015,2015,"Oct., 2015",2015/10,105,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2015,2015,"Nov., 2015",2015/11,100,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2015,2015,"Dec., 2015",2015/12,109,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2016,2016,"Jan., 2016",2016/01,93,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2016,2016,"Feb., 2016",2016/02,110,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2016,2016,"Mar., 2016",2016/03,128,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2016,2016,"Apr., 2016",2016/04,124,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2016,2016,"May, 2016",2016/05,119,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2016,2016,"Jun., 2016",2016/06,97,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2016,2016,"Jul., 2016",2016/07,138,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2016,2016,"Aug., 2016",2016/08,129,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2016,2016,"Sep., 2016",2016/09,135,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2016,2016,"Oct., 2016",2016/10,141,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2016,2016,"Nov., 2016",2016/11,129,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2016,2016,"Dec., 2016",2016/12,157,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2017,2017,"Jan., 2017",2017/01,162,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2017,2017,"Feb., 2017",2017/02,154,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2017,2017,"Mar., 2017",2017/03,136,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2017,2017,"Apr., 2017",2017/04,158,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2017,2017,"May, 2017",2017/05,154,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2017,2017,"Jun., 2017",2017/06,151,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2017,2017,"Jul., 2017",2017/07,149,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2017,2017,"Aug., 2017",2017/08,137,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2017,2017,"Sep., 2017",2017/09,152,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2017,2017,"Oct., 2017",2017/10,143,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2017,2017,"Nov., 2017",2017/11,156,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2017,2017,"Dec., 2017",2017/12,146,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2018,2018,"Jan., 2018",2018/01,137,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2018,2018,"Feb., 2018",2018/02,132,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2018,2018,"Mar., 2018",2018/03,138,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2018,2018,"Apr., 2018",2018/04,129,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2018,2018,"May, 2018",2018/05,138,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2018,2018,"Jun., 2018",2018/06,138,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2018,2018,"Jul., 2018",2018/07,174,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2018,2018,"Aug., 2018",2018/08,153,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2018,2018,"Sep., 2018",2018/09,152,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2018,2018,"Oct., 2018",2018/10,142,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2018,2018,"Nov., 2018",2018/11,147,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2018,2018,"Dec., 2018",2018/12,153,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2019,2019,"Jan., 2019",2019/01,161,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2019,2019,"Feb., 2019",2019/02,135,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2019,2019,"Mar., 2019",2019/03,188,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2019,2019,"Apr., 2019",2019/04,134,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2019,2019,"May, 2019",2019/05,176,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2019,2019,"Jun., 2019",2019/06,160,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2019,2019,"Jul., 2019",2019/07,156,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2019,2019,"Aug., 2019",2019/08,182,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2019,2019,"Sep., 2019",2019/09,172,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2019,2019,"Oct., 2019",2019/10,158,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2019,2019,"Nov., 2019",2019/11,185,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2019,2019,"Dec., 2019",2019/12,189,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2020,2020,"Jan., 2020",2020/01,173,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2020,2020,"Feb., 2020",2020/02,190,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2020,2020,"Mar., 2020",2020/03,193,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2020,2020,"Apr., 2020",2020/04,168,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2020,2020,"May, 2020",2020/05,251,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2020,2020,"Jun., 2020",2020/06,205,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2020,2020,"Jul., 2020",2020/07,223,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2020,2020,"Aug., 2020",2020/08,190,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2020,2020,"Sep., 2020",2020/09,182,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2020,2020,"Oct., 2020",2020/10,208,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2020,2020,"Nov., 2020",2020/11,173,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,55-64 years,55-64,2020,2020,"Dec., 2020",2020/12,181,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2011,2011,"Jan., 2011",2011/01,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2011,2011,"Feb., 2011",2011/02,18,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2011,2011,"Mar., 2011",2011/03,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2011,2011,"Apr., 2011",2011/04,12,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2011,2011,"May, 2011",2011/05,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2011,2011,"Jun., 2011",2011/06,12,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2011,2011,"Jul., 2011",2011/07,12,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2011,2011,"Aug., 2011",2011/08,21,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2011,2011,"Sep., 2011",2011/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2011,2011,"Oct., 2011",2011/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2011,2011,"Nov., 2011",2011/11,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2011,2011,"Dec., 2011",2011/12,15,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2012,2012,"Jan., 2012",2012/01,16,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2012,2012,"Feb., 2012",2012/02,14,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2012,2012,"Mar., 2012",2012/03,16,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2012,2012,"Apr., 2012",2012/04,11,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2012,2012,"May, 2012",2012/05,10,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2012,2012,"Jun., 2012",2012/06,10,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2012,2012,"Jul., 2012",2012/07,11,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2012,2012,"Aug., 2012",2012/08,10,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2012,2012,"Sep., 2012",2012/09,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2012,2012,"Oct., 2012",2012/10,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2012,2012,"Nov., 2012",2012/11,13,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2012,2012,"Dec., 2012",2012/12,12,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2013,2013,"Jan., 2013",2013/01,14,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2013,2013,"Feb., 2013",2013/02,11,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2013,2013,"Mar., 2013",2013/03,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2013,2013,"Apr., 2013",2013/04,Suppressed,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2013,2013,"May, 2013",2013/05,12,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2013,2013,"Jun., 2013",2013/06,11,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2013,2013,"Jul., 2013",2013/07,21,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2013,2013,"Aug., 2013",2013/08,13,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2013,2013,"Sep., 2013",2013/09,11,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2013,2013,"Oct., 2013",2013/10,17,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2013,2013,"Nov., 2013",2013/11,21,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2013,2013,"Dec., 2013",2013/12,15,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2014,2014,"Jan., 2014",2014/01,15,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2014,2014,"Feb., 2014",2014/02,17,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2014,2014,"Mar., 2014",2014/03,17,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2014,2014,"Apr., 2014",2014/04,16,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2014,2014,"May, 2014",2014/05,11,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2014,2014,"Jun., 2014",2014/06,18,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2014,2014,"Jul., 2014",2014/07,12,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2014,2014,"Aug., 2014",2014/08,26,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2014,2014,"Sep., 2014",2014/09,13,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2014,2014,"Oct., 2014",2014/10,20,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2014,2014,"Nov., 2014",2014/11,20,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2014,2014,"Dec., 2014",2014/12,16,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2015,2015,"Jan., 2015",2015/01,21,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2015,2015,"Feb., 2015",2015/02,20,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2015,2015,"Mar., 2015",2015/03,24,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
"",Census Region 2: Midwest,CENS-R2,Male,M,65-74 years,65-74,2015,2015,"Apr., 2015",2015/04,21,Not Applicable,Not Applicable,WONDER-SEX-10Yr-Cenus Region-2011-2020.xls,2011,2020
