Notes,Census Region,Census Region Code,Year,Year Code,Month,Month Code,Sex,Sex Code,Deaths,Population,Crude Rate
,Census Region 4: West,CENS-R4,2009,2009,"Mar., 2009",2009/03,Male,M,530,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Apr., 2009",2009/04,Female,F,366,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Apr., 2009",2009/04,Male,M,540,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"May, 2009",2009/05,Female,F,373,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"May, 2009",2009/05,Male,M,585,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Jun., 2009",2009/06,Female,F,325,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Jun., 2009",2009/06,Male,M,532,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Jul., 2009",2009/07,Female,F,372,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Jul., 2009",2009/07,Male,M,538,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Aug., 2009",2009/08,Female,F,347,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Aug., 2009",2009/08,Male,M,573,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Sep., 2009",2009/09,Female,F,346,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Sep., 2009",2009/09,Male,M,505,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Oct., 2009",2009/10,Female,F,375,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Oct., 2009",2009/10,Male,M,502,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Nov., 2009",2009/11,Female,F,344,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Nov., 2009",2009/11,Male,M,527,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Dec., 2009",2009/12,Female,F,357,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2009,2009,"Dec., 2009",2009/12,Male,M,494,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Jan., 2010",2010/01,Female,F,358,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Jan., 2010",2010/01,Male,M,513,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Feb., 2010",2010/02,Female,F,366,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Feb., 2010",2010/02,Male,M,483,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Mar., 2010",2010/03,Female,F,385,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Mar., 2010",2010/03,Male,M,521,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Apr., 2010",2010/04,Female,F,338,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Apr., 2010",2010/04,Male,M,506,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"May, 2010",2010/05,Female,F,364,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"May, 2010",2010/05,Male,M,552,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Jun., 2010",2010/06,Female,F,370,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Jun., 2010",2010/06,Male,M,495,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Jul., 2010",2010/07,Female,F,385,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Jul., 2010",2010/07,Male,M,538,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Aug., 2010",2010/08,Female,F,340,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Aug., 2010",2010/08,Male,M,583,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Sep., 2010",2010/09,Female,F,368,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Sep., 2010",2010/09,Male,M,534,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Oct., 2010",2010/10,Female,F,327,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Oct., 2010",2010/10,Male,M,485,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Nov., 2010",2010/11,Female,F,366,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Nov., 2010",2010/11,Male,M,456,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Dec., 2010",2010/12,Female,F,366,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2010,2010,"Dec., 2010",2010/12,Male,M,510,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Jan., 2011",2011/01,Female,F,383,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Jan., 2011",2011/01,Male,M,585,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Feb., 2011",2011/02,Female,F,371,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Feb., 2011",2011/02,Male,M,514,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Mar., 2011",2011/03,Female,F,427,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Mar., 2011",2011/03,Male,M,607,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Apr., 2011",2011/04,Female,F,373,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Apr., 2011",2011/04,Male,M,558,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"May, 2011",2011/05,Female,F,360,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"May, 2011",2011/05,Male,M,582,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Jun., 2011",2011/06,Female,F,362,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Jun., 2011",2011/06,Male,M,524,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Jul., 2011",2011/07,Female,F,375,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Jul., 2011",2011/07,Male,M,571,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Aug., 2011",2011/08,Female,F,394,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Aug., 2011",2011/08,Male,M,562,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Sep., 2011",2011/09,Female,F,383,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Sep., 2011",2011/09,Male,M,526,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Oct., 2011",2011/10,Female,F,359,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Oct., 2011",2011/10,Male,M,492,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,Female,F,367,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,Male,M,531,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,Female,F,409,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,Male,M,526,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,Female,F,363,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,Male,M,582,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,Female,F,363,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,Male,M,543,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,Female,F,366,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,Male,M,605,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,Female,F,385,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,Male,M,520,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,Female,F,397,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,Male,M,548,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,Female,F,393,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,Male,M,570,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Jul., 2012",2012/07,Female,F,365,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Jul., 2012",2012/07,Male,M,555,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Aug., 2012",2012/08,Female,F,357,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Aug., 2012",2012/08,Male,M,557,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Sep., 2012",2012/09,Female,F,349,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Sep., 2012",2012/09,Male,M,513,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Oct., 2012",2012/10,Female,F,370,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Oct., 2012",2012/10,Male,M,511,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Nov., 2012",2012/11,Female,F,358,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Nov., 2012",2012/11,Male,M,544,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Dec., 2012",2012/12,Female,F,374,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2012,2012,"Dec., 2012",2012/12,Male,M,576,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Jan., 2013",2013/01,Female,F,445,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Jan., 2013",2013/01,Male,M,652,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Feb., 2013",2013/02,Female,F,377,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Feb., 2013",2013/02,Male,M,547,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Mar., 2013",2013/03,Female,F,405,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Mar., 2013",2013/03,Male,M,584,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Apr., 2013",2013/04,Female,F,372,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Apr., 2013",2013/04,Male,M,603,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"May, 2013",2013/05,Female,F,378,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"May, 2013",2013/05,Male,M,589,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Jun., 2013",2013/06,Female,F,394,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Jun., 2013",2013/06,Male,M,592,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Jul., 2013",2013/07,Female,F,415,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Jul., 2013",2013/07,Male,M,624,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Aug., 2013",2013/08,Female,F,416,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Aug., 2013",2013/08,Male,M,629,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Sep., 2013",2013/09,Female,F,350,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Sep., 2013",2013/09,Male,M,553,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Oct., 2013",2013/10,Female,F,334,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Oct., 2013",2013/10,Male,M,531,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Nov., 2013",2013/11,Female,F,344,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Nov., 2013",2013/11,Male,M,543,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Dec., 2013",2013/12,Female,F,376,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2013,2013,"Dec., 2013",2013/12,Male,M,592,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Jan., 2014",2014/01,Female,F,396,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Jan., 2014",2014/01,Male,M,609,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Feb., 2014",2014/02,Female,F,398,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Feb., 2014",2014/02,Male,M,563,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Mar., 2014",2014/03,Female,F,434,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Mar., 2014",2014/03,Male,M,583,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Apr., 2014",2014/04,Female,F,342,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Apr., 2014",2014/04,Male,M,632,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"May, 2014",2014/05,Female,F,451,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"May, 2014",2014/05,Male,M,623,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Jun., 2014",2014/06,Female,F,363,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Jun., 2014",2014/06,Male,M,630,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Jul., 2014",2014/07,Female,F,387,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Jul., 2014",2014/07,Male,M,663,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Aug., 2014",2014/08,Female,F,362,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Aug., 2014",2014/08,Male,M,616,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Sep., 2014",2014/09,Female,F,374,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Sep., 2014",2014/09,Male,M,565,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Oct., 2014",2014/10,Female,F,385,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Oct., 2014",2014/10,Male,M,569,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Nov., 2014",2014/11,Female,F,386,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Nov., 2014",2014/11,Male,M,624,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Dec., 2014",2014/12,Female,F,354,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2014,2014,"Dec., 2014",2014/12,Male,M,569,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Jan., 2015",2015/01,Female,F,416,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Jan., 2015",2015/01,Male,M,635,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Feb., 2015",2015/02,Female,F,378,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Feb., 2015",2015/02,Male,M,575,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Mar., 2015",2015/03,Female,F,379,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Mar., 2015",2015/03,Male,M,661,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Apr., 2015",2015/04,Female,F,404,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Apr., 2015",2015/04,Male,M,602,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"May, 2015",2015/05,Female,F,428,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"May, 2015",2015/05,Male,M,606,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Jun., 2015",2015/06,Female,F,372,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Jun., 2015",2015/06,Male,M,650,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Jul., 2015",2015/07,Female,F,393,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Jul., 2015",2015/07,Male,M,677,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Aug., 2015",2015/08,Female,F,428,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Aug., 2015",2015/08,Male,M,684,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Sep., 2015",2015/09,Female,F,382,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Sep., 2015",2015/09,Male,M,668,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Oct., 2015",2015/10,Female,F,380,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Oct., 2015",2015/10,Male,M,627,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Nov., 2015",2015/11,Female,F,393,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Nov., 2015",2015/11,Male,M,577,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Dec., 2015",2015/12,Female,F,365,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2015,2015,"Dec., 2015",2015/12,Male,M,610,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Jan., 2016",2016/01,Female,F,415,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Jan., 2016",2016/01,Male,M,668,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Feb., 2016",2016/02,Female,F,382,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Feb., 2016",2016/02,Male,M,647,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Mar., 2016",2016/03,Female,F,438,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Mar., 2016",2016/03,Male,M,689,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Apr., 2016",2016/04,Female,F,405,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Apr., 2016",2016/04,Male,M,683,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"May, 2016",2016/05,Female,F,402,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"May, 2016",2016/05,Male,M,702,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Jun., 2016",2016/06,Female,F,403,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Jun., 2016",2016/06,Male,M,702,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Jul., 2016",2016/07,Female,F,391,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Jul., 2016",2016/07,Male,M,782,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Aug., 2016",2016/08,Female,F,385,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Aug., 2016",2016/08,Male,M,712,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Sep., 2016",2016/09,Female,F,321,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Sep., 2016",2016/09,Male,M,549,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Oct., 2016",2016/10,Female,F,372,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Oct., 2016",2016/10,Male,M,604,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Nov., 2016",2016/11,Female,F,343,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Nov., 2016",2016/11,Male,M,635,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Dec., 2016",2016/12,Female,F,365,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2016,2016,"Dec., 2016",2016/12,Male,M,638,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2017,2017,"Jan., 2017",2017/01,Female,F,395,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2017,2017,"Jan., 2017",2017/01,Male,M,720,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2017,2017,"Feb., 2017",2017/02,Female,F,332,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2017,2017,"Feb., 2017",2017/02,Male,M,615,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2017,2017,"Mar., 2017",2017/03,Female,F,451,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,2017,2017,"Mar., 2017",2017/03,Male,M,661,Not Applicable,Not Applicable
